0, 11
0, 19
0, 29
0, 39
0, 47
0, 57
0, 66
0, 77
0, 87
1, 95
0, 104
0, 113
0, 117
0, 127
0, 132
1, 144
1, 154
0, 163
0, 174
1, 186
1, 197
1, 202
1, 208
0, 218
0, 225
0, 234
0, 241
1, 257
0, 260
1, 270
0, 280
0, 292
0, 299
0, 302
0, 317
1, 324
2, 331
2, 334
1, 342
1, 350
0, 356
1, 363
0, 377
0, 383
1, 385
2, 393
2, 400
2, 406
1, 414
2, 426
1, 427
1, 432
1, 439
1, 440
1, 445
2, 452
1, 461
1, 460
1, 465
4, 475
2, 474
2, 482
1, 488
2, 492
3, 496
0, 502
2, 508
2, 514
2, 526
1, 534
3, 537
3, 543
1, 546
2, 550
1, 552
1, 556
4, 559
3, 562
1, 563
1, 566
3, 568
2, 572
3, 589
3, 591
1, 597
3, 605
3, 614
3, 620
2, 632
2, 636
3, 644
4, 641
2, 642
4, 648
3, 652
3, 656
6, 661
3, 668
5, 675
4, 682
9, 692
2, 699
2, 709
6, 719
2, 723
7, 725
1, 725
3, 727
3, 728
2, 729
5, 737
5, 735
3, 734
5, 737
4, 739
4, 742
6, 750
2, 758
7, 759
4, 758
5, 759
1, 761
3, 763
5, 767
8, 773
8, 774
4, 771
9, 774
6, 779
7, 787
9, 790
8, 793
6, 796
4, 799
9, 803
3, 806
5, 809
12, 810
9, 814
3, 818
7, 823
7, 831
6, 834
12, 834
7, 836
2, 837
2, 840
1, 844
8, 848
8, 848
6, 851
6, 850
7, 853
3, 851
7, 853
7, 855
8, 857
6, 870
7, 870
11, 872
1, 872
6, 869
6, 871
5, 876
7, 882
9, 889
5, 899
7, 902
6, 903
5, 904
0, 905
9, 908
6, 908
5, 913
7, 921
10, 927
8, 924
7, 922
4, 919
7, 920
8, 924
8, 932
4, 928
7, 931
8, 935
4, 935
8, 934
3, 937
10, 936
2, 935
7, 935
6, 937
8, 937
8, 936
7, 947
5, 949
6, 951
4, 948
3, 943
7, 946
9, 948
9, 943
9, 940
8, 940
8, 948
12, 953
4, 955
8, 958
4, 956
5, 944
4, 944
5, 953
9, 953
5, 954
8, 952
8, 951
1, 951
4, 955
7, 958
8, 961
5, 961
8, 961
7, 968
8, 976
6, 977
4, 977
11, 975
8, 979
11, 981
4, 982
2, 985
3, 984
4, 986
8, 985
6, 986
6, 983
8, 982
7, 979
6, 983
5, 997
3, 995
7, 1001
4, 1005
5, 1016
2, 1021
8, 1025
9, 1026
2, 1029
1, 1026
11, 1022
5, 1019
7, 1012
5, 1013
12, 1011
5, 1012
7, 1012
10, 1010
11, 1016
12, 1015
13, 1018
7, 1017
9, 1018
12, 1021
7, 1021
7, 1022
7, 1020
13, 1024
11, 1018
13, 1025
5, 1024
9, 1021
5, 1026
7, 1029
6, 1039
6, 1039
