0, 8
0, 12
0, 21
0, 29
0, 34
0, 41
0, 47
0, 56
0, 63
0, 69
0, 77
0, 83
0, 91
0, 95
0, 103
0, 111
0, 118
0, 120
0, 124
0, 132
0, 143
0, 143
0, 149
0, 151
0, 157
0, 163
0, 168
0, 174
0, 183
0, 191
0, 197
0, 206
0, 211
0, 220
0, 227
0, 234
0, 234
0, 235
0, 240
0, 246
0, 250
0, 251
0, 259
0, 263
0, 267
0, 268
0, 273
0, 273
0, 278
0, 285
0, 287
0, 293
1, 300
0, 306
0, 309
0, 312
0, 319
0, 320
0, 324
1, 330
0, 333
0, 337
2, 336
1, 340
1, 347
0, 352
0, 359
0, 366
1, 365
0, 370
1, 373
0, 382
0, 383
2, 383
1, 388
0, 391
0, 393
2, 392
2, 396
0, 404
2, 404
2, 408
1, 413
2, 414
2, 417
2, 420
0, 422
2, 424
1, 430
0, 428
1, 432
0, 431
1, 431
3, 433
1, 432
2, 435
1, 438
1, 440
2, 446
1, 444
0, 449
0, 454
0, 453
2, 457
0, 460
0, 461
3, 460
0, 465
2, 467
3, 471
1, 471
0, 475
1, 474
3, 479
0, 484
2, 487
1, 497
2, 502
1, 505
0, 512
0, 520
1, 526
0, 524
1, 526
1, 529
0, 531
1, 539
2, 542
2, 547
1, 545
1, 537
0, 537
1, 539
1, 543
0, 547
0, 543
1, 545
1, 548
1, 553
3, 556
0, 553
1, 557
1, 564
3, 562
2, 568
0, 564
2, 564
1, 564
1, 566
2, 567
1, 569
4, 569
1, 573
3, 575
3, 576
2, 576
1, 583
3, 585
0, 583
2, 583
0, 583
0, 582
1, 581
3, 587
2, 587
3, 594
1, 594
1, 598
2, 596
1, 604
1, 608
1, 608
3, 608
2, 608
0, 610
0, 609
1, 613
5, 614
0, 615
4, 615
1, 617
2, 618
0, 618
0, 620
3, 622
3, 627
2, 631
1, 636
1, 639
3, 632
1, 630
2, 638
5, 639
2, 646
1, 639
0, 636
1, 630
3, 633
3, 638
0, 636
1, 639
0, 638
0, 639
3, 643
1, 642
0, 644
2, 641
0, 644
3, 648
1, 647
2, 651
2, 653
3, 649
1, 648
2, 652
1, 652
2, 651
3, 647
1, 645
7, 642
3, 641
1, 637
6, 640
5, 638
1, 642
1, 645
3, 642
1, 642
0, 644
2, 647
3, 646
3, 648
3, 650
3, 645
2, 643
1, 644
1, 641
1, 638
0, 639
1, 639
1, 637
3, 630
2, 632
3, 629
3, 625
3, 627
1, 636
2, 643
1, 640
1, 644
4, 644
2, 646
2, 648
4, 651
4, 656
2, 663
5, 664
5, 666
2, 669
1, 675
0, 672
3, 672
6, 674
4, 674
1, 672
1, 679
2, 687
2, 691
1, 690
2, 693
1, 697
1, 689
1, 689
3, 693
3, 695
2, 695
3, 692
1, 689
1, 691
1, 687
2, 688
1, 692
3, 687
1, 686
0, 690
2, 685
3, 688
3, 688
1, 685
1, 682
4, 682
3, 683
0, 683
1, 684
3, 685
2, 686
3, 681
2, 681
4, 680
2, 674
1, 675
0, 679
2, 683
1, 682
2, 683
0, 679
0, 680
5, 681
2, 685
1, 685
1, 686
2, 689
0, 688
1, 690
4, 689
0, 690
3, 691
2, 692
3, 690
0, 696
2, 702
2, 704
4, 704
4, 697
0, 695
2, 700
4, 691
4, 690
2, 687
2, 686
2, 682
4, 679
2, 681
2, 683
2, 679
3, 675
3, 671
4, 674
0, 675
2, 678
3, 672
0, 670
1, 665
1, 664
4, 661
2, 664
4, 666
2, 661
1, 660
3, 663
1, 661
2, 661
7, 666
6, 667
2, 664
1, 668
5, 666
5, 663
1, 661
1, 658
0, 659
1, 660
2, 657
2, 653
2, 657
3, 660
5, 658
2, 655
1, 660
3, 662
3, 657
2, 660
2, 664
1, 663
2, 658
4, 662
3, 664
0, 662
2, 664
2, 662
2, 665
1, 669
0, 671
1, 671
1, 671
2, 669
1, 668
2, 672
3, 671
0, 677
1, 679
4, 675
1, 669
0, 673
3, 676
0, 679
1, 673
1, 675
6, 674
1, 677
4, 677
3, 677
2, 677
3, 676
1, 677
5, 675
3, 674
0, 679
3, 675
4, 676
3, 671
1, 674
0, 673
2, 675
3, 675
2, 676
1, 674
2, 676
2, 675
2, 679
1, 684
0, 682
2, 682
1, 685
1, 689
2, 687
4, 690
0, 678
3, 673
2, 671
2, 674
1, 675
5, 670
2, 671
5, 667
2, 661
0, 661
2, 664
3, 664
3, 666
2, 668
1, 668
1, 671
0, 668
1, 668
2, 669
0, 670
3, 669
1, 674
2, 675
3, 672
2, 672
1, 671
1, 678
3, 670
2, 664
2, 663
0, 663
3, 663
3, 671
3, 669
2, 669
6, 674
1, 675
2, 676
1, 680
1, 680
1, 680
2, 680
1, 675
0, 681
3, 679
0, 682
1, 676
1, 670
2, 666
0, 666
1, 668
2, 665
2, 664
2, 661
3, 658
2, 661
0, 660
3, 658
2, 652
3, 651
3, 656
1, 657
1, 657
2, 659
2, 658
0, 654
2, 656
4, 659
3, 664
4, 665
2, 665
3, 661
1, 657
1, 662
0, 661
2, 663
5, 656
2, 657
1, 654
4, 659
5, 660
3, 663
3, 664
1, 664
2, 665
4, 668
0, 666
3, 663
2, 663
1, 666
3, 666
5, 670
4, 665
1, 668
4, 666
1, 666
4, 669
1, 661
3, 662
1, 657
2, 653
0, 655
0, 654
4, 655
2, 652
3, 652
1, 657
1, 659
2, 659
1, 660
5, 661
0, 657
1, 657
3, 651
2, 656
5, 659
2, 657
1, 663
3, 661
2, 664
2, 665
2, 669
3, 671
4, 671
4, 673
2, 676
1, 675
4, 673
2, 674
0, 675
3, 679
2, 679
1, 675
3, 671
3, 673
2, 672
3, 672
2, 669
0, 666
1, 666
2, 666
1, 668
5, 664
2, 665
2, 668
3, 663
2, 663
2, 659
3, 659
3, 655
0, 660
0, 660
1, 660
1, 660
3, 660
2, 664
1, 664
1, 669
1, 668
3, 666
2, 669
1, 669
0, 669
3, 676
3, 666
4, 670
2, 675
2, 677
2, 680
2, 685
1, 683
2, 682
3, 686
1, 684
2, 685
3, 686
3, 687
2, 685
6, 686
2, 685
4, 682
2, 682
3, 678
2, 676
1, 679
1, 678
0, 682
3, 688
4, 692
2, 688
0, 686
3, 687
0, 682
2, 684
1, 687
1, 686
1, 686
3, 690
1, 691
6, 697
3, 699
2, 696
1, 692
1, 691
2, 696
4, 692
5, 693
3, 692
2, 687
2, 692
5, 689
0, 686
3, 691
1, 691
3, 690
4, 685
5, 681
4, 682
1, 677
0, 678
2, 676
4, 674
2, 679
1, 681
4, 687
2, 693
1, 693
1, 698
2, 698
3, 696
5, 697
4, 695
1, 687
2, 686
3, 681
3, 681
5, 680
2, 676
1, 676
3, 677
0, 676
2, 677
2, 680
2, 679
3, 679
2, 678
0, 683
3, 687
1, 690
1, 693
4, 691
2, 695
2, 698
2, 699
0, 703
0, 706
4, 709
5, 716
0, 718
1, 720
4, 721
1, 725
0, 720
3, 718
0, 716
2, 714
4, 715
3, 714
3, 715
0, 720
3, 723
1, 723
1, 720
2, 722
3, 725
1, 727
0, 721
3, 723
2, 724
2, 720
3, 718
0, 724
1, 726
4, 723
2, 717
3, 713
4, 711
3, 716
3, 717
2, 713
4, 720
3, 715
3, 717
0, 715
2, 717
2, 713
3, 721
0, 715
4, 718
3, 718
3, 719
3, 720
4, 720
1, 721
2, 718
2, 714
2, 714
1, 709
1, 707
2, 710
2, 706
4, 706
3, 703
4, 703
1, 704
3, 706
0, 707
1, 701
3, 699
2, 701
0, 695
1, 697
2, 700
3, 701
2, 701
4, 701
3, 702
1, 705
4, 708
2, 712
2, 716
1, 721
3, 718
0, 718
3, 717
2, 715
1, 714
2, 715
1, 716
4, 720
3, 714
1, 713
5, 719
1, 721
2, 718
4, 725
3, 725
1, 726
6, 730
0, 724
1, 721
3, 720
6, 720
3, 718
2, 713
1, 713
1, 710
0, 710
3, 709
4, 710
3, 714
1, 708
1, 708
3, 713
5, 714
2, 714
3, 712
3, 706
5, 706
2, 708
2, 712
2, 707
3, 712
4, 714
1, 713
4, 715
2, 718
2, 716
5, 716
3, 718
2, 715
1, 718
2, 716
2, 714
4, 715
4, 711
4, 710
3, 708
1, 714
4, 709
3, 713
3, 714
2, 709
0, 712
1, 711
4, 713
2, 710
3, 705
3, 706
0, 709
1, 710
2, 707
1, 706
0, 704
2, 703
3, 698
2, 700
1, 699
1, 689
1, 688
2, 685
5, 686
1, 687
4, 687
2, 687
3, 688
5, 687
3, 687
1, 687
2, 686
1, 685
2, 681
3, 685
2, 683
2, 687
2, 691
4, 687
2, 688
1, 687
2, 690
3, 690
2, 693
2, 694
4, 698
0, 701
3, 705
5, 702
1, 707
2, 708
2, 711
2, 716
2, 713
1, 717
3, 714
2, 701
4, 701
1, 701
3, 710
2, 713
0, 717
2, 716
3, 711
2, 713
3, 714
1, 708
2, 711
4, 708
3, 704
3, 707
1, 706
2, 703
0, 701
2, 700
1, 701
2, 698
2, 694
3, 699
3, 698
3, 692
3, 692
1, 694
4, 701
1, 699
3, 699
1, 701
2, 703
2, 699
3, 699
3, 694
2, 694
2, 688
2, 687
1, 690
2, 694
2, 694
2, 691
4, 687
5, 690
3, 688
6, 688
1, 689
2, 690
3, 686
3, 684
0, 687
1, 685
3, 681
3, 683
3, 683
1, 681
3, 680
1, 678
2, 682
1, 672
0, 666
1, 662
3, 664
1, 660
0, 658
2, 661
2, 659
1, 660
1, 659
1, 662
2, 663
1, 665
2, 664
0, 661
4, 658
2, 660
4, 662
1, 657
0, 656
2, 662
3, 664
3, 663
4, 668
4, 666
2, 665
2, 667
3, 668
1, 669
1, 664
5, 666
3, 668
2, 671
2, 673
1, 670
1, 666
2, 667
3, 669
2, 670
5, 678
2, 670
1, 670
2, 671
2, 678
2, 682
3, 692
1, 687
0, 685
4, 688
7, 687
0, 690
1, 692
3, 693
0, 694
0, 695
0, 694
2, 687
4, 684
1, 685
4, 691
3, 692
3, 696
3, 691
2, 686
1, 688
1, 688
1, 683
2, 686
1, 683
2, 682
2, 683
2, 687
3, 685
6, 682
1, 681
1, 683
2, 673
5, 673
0, 671
2, 667
2, 665
2, 661
2, 662
0, 659
2, 659
4, 654
4, 652
0, 652
2, 649
4, 649
2, 657
5, 664
1, 669
5, 669
4, 666
2, 666
4, 670
2, 671
4, 671
0, 666
3, 668
1, 666
2, 668
1, 663
3, 668
2, 663
4, 664
1, 659
2, 657
0, 658
1, 656
2, 655
2, 648
2, 645
1, 645
1, 641
1, 642
0, 636
4, 640
1, 637
4, 638
1, 641
1, 641
1, 643
2, 634
0, 632
4, 625
3, 627
1, 624
0, 625
1, 624
1, 623
0, 620
2, 623
2, 625
2, 631
0, 632
1, 634
5, 635
1, 636
3, 638
2, 640
0, 638
2, 639
3, 648
1, 656
2, 654
6, 654
1, 654
4, 651
3, 651
2, 652
3, 652
1, 657
2, 659
2, 665
2, 659
2, 661
5, 664
1, 665
5, 670
2, 671
3, 674
5, 667
2, 665
2, 670
2, 673
0, 676
2, 680
3, 680
2, 682
2, 680
4, 678
5, 684
2, 687
4, 688
0, 688
3, 693
2, 687
1, 682
3, 678
2, 683
1, 687
1, 687
6, 693
1, 692
3, 694
4, 695
1, 697
1, 699
2, 695
1, 695
3, 695
1, 695
4, 694
0, 690
2, 689
2, 689
1, 689
4, 691
2, 693
3, 692
1, 692
3, 691
1, 691
1, 692
5, 695
1, 697
3, 694
4, 699
1, 695
1, 694
3, 696
0, 692
3, 693
2, 692
2, 695
1, 691
2, 690
4, 690
1, 693
2, 694
6, 692
1, 687
2, 689
1, 695
2, 692
4, 693
2, 696
0, 699
2, 698
3, 699
2, 697
2, 700
0, 700
3, 698
0, 696
4, 697
5, 699
4, 699
2, 694
0, 693
2, 691
3, 693
2, 701
2, 692
2, 689
3, 686
3, 689
2, 692
3, 687
3, 689
