0
0
0
0
1
0
1
0
2
0
0
0
1
0
1
0
2
1
0
0
1
0
1
2
1
1
1
2
2
2
1
0
2
1
4
2
3
1
4
1
1
1
0
0
1
2
3
4
11
3
4
3
3
6
3
7
3
2
5
7
2
4
5
3
4
7
8
4
5
4
5
3
9
7
3
4
5
3
4
7
4
7
5
6
4
4
3
8
7
10
6
6
11
10
7
8
11
6
4
4
7
4
4
8
9
13
7
5
5
6
6
8
8
4
4
9
5
12
7
10
9
8
8
10
7
9
7
8
8
13
9
12
8
14
7
4
11
10
13
11
7
13
13
9
6
7
10
9
10
8
8
8
7
10
9
6
12
10
16
14
9
10
11
11
9
9
16
14
15
11
9
9
2
11
12
13
7
9
8
10
10
6
10
9
10
12
7
10
6
14
9
8
11
6
10
13
11
11
13
13
12
12
14
8
5
10
6
8
9
9
10
7
9
8
10
11
16
11
10
12
10
10
8
14
10
7
14
10
11
9
14
15
8
7
11
7
16
13
7
9
9
15
12
13
8
6
12
11
13
10
10
19
12
9
9
11
11
12
9
9
7
13
11
12
16
13
20
12
14
8
11
11
14
14
6
11
13
4
9
12
11
14
7
17
7
18
8
10
14
13
8
4
10
7
12
8
12
10
15
12
12
13
14
17
13
6
13
14
6
10
15
15
8
15
12
10
8
12
13
13
5
13
12
11
11
5
7
13
17
9
17
13
10
10
12
5
16
10
16
13
17
11
9
5
8
9
10
8
11
18
12
9
5
14
11
7
16
13
9
11
8
11
13
6
17
10
14
17
11
12
13
12
12
17
10
10
12
9
19
13
12
11
13
11
14
11
10
15
11
11
10
12
6
12
18
10
5
24
14
13
4
14
14
14
18
7
9
10
11
10
13
12
11
9
10
17
15
6
16
15
6
15
11
13
6
22
17
10
12
8
10
11
10
8
6
5
10
10
12
10
8
14
9
10
14
11
15
10
14
13
11
16
12
12
10
20
11
10
10
18
13
16
14
8
11
13
9
7
11
15
10
7
6
17
8
11
9
16
14
18
18
17
7
10
10
10
16
15
8
17
14
19
6
5
10
8
10
11
10
7
9
10
11
19
12
14
18
15
16
11
6
11
14
12
11
11
6
9
15
20
16
10
10
5
15
12
12
16
12
15
10
12
11
13
16
11
11
7
14
13
12
11
20
11
15
8
14
14
12
7
6
7
12
8
16
7
9
9
23
10
10
9
9
9
12
21
15
9
13
17
14
11
12
8
12
13
20
12
20
10
14
17
19
6
11
10
14
15
13
7
12
12
15
8
10
16
15
16
15
11
15
17
11
13
14
14
12
8
9
15
14
7
4
17
11
10
10
17
13
18
7
13
10
15
6
18
11
16
10
19
8
18
15
9
16
15
15
17
11
11
11
15
15
18
14
22
13
11
14
4
18
12
10
14
13
18
17
8
12
16
13
9
6
8
11
9
13
16
14
9
18
11
10
17
10
11
13
12
12
9
7
9
9
9
10
8
8
12
12
9
16
16
9
13
11
10
8
12
8
9
12
8
10
14
9
15
13
10
21
8
14
17
19
11
15
18
11
17
10
13
8
12
14
13
11
7
13
16
18
8
8
18
17
11
11
7
8
16
21
9
14
17
16
10
9
21
9
12
7
19
6
20
4
12
10
7
8
12
15
10
14
12
12
15
14
7
13
12
10
12
10
16
14
10
12
12
19
12
7
14
12
15
5
6
15
9
8
11
16
10
12
13
7
17
14
8
17
7
17
9
20
12
12
12
6
12
15
14
12
14
7
10
20
9
13
14
10
16
15
13
17
13
18
14
20
9
16
10
15
16
11
10
13
18
12
9
12
7
15
8
17
7
9
15
13
8
12
7
7
7
10
11
10
12
13
9
14
15
13
12
12
13
11
12
6
9
15
15
9
13
7
15
21
3
12
15
13
11
9
9
18
17
12
5
12
20
12
10
9
17
9
7
9
11
17
12
13
11
15
16
9
16
14
12
17
9
10
6
6
11
13
13
15
18
16
10
15
10
15
8
10
13
13
10
12
7
15
10
11
14
16
14
11
12
11
17
9
5
15
19
8
17
14
14
10
12
10
11
9
12
7
12
17
9
9
11
11
15
12
9
15
12
12
12
13
13
14
15
11
11
12
15
12
8
8
12
6
6
9
9
10
18
12
8
14
10
11
17
9
20
14
16
7
9
14
20
12
14
9
9
13
11
12
15
12
5
9
12
9
9
13
15
9
12
16
11
6
8
9
12
11
16
15
13
17
16
17
5
10
8
19
13
13
9
12
7
9
14
14
12
13
13
11
12
12
9
5
19
16
24
20
9
13
9
14
13
10
10
10
12
10
18
13
17
11
15
15
15
18
12
13
16
12
23
17
14
12
11
8
11
17
9
11
8
14
12
12
12
15
17
5
8
13
9
13
11
