0, 7
0, 16
0, 23
0, 28
0, 35
0, 40
0, 47
0, 49
0, 54
0, 59
0, 68
0, 75
0, 79
0, 84
0, 93
0, 96
0, 102
0, 108
0, 116
0, 123
0, 124
0, 133
0, 137
0, 142
0, 145
0, 151
0, 156
0, 165
0, 171
0, 176
0, 183
0, 183
0, 182
0, 190
0, 199
0, 205
0, 206
0, 213
0, 214
0, 218
0, 220
0, 228
0, 235
0, 238
0, 238
0, 241
0, 243
0, 250
0, 256
0, 260
0, 262
0, 267
0, 270
0, 273
0, 276
0, 280
0, 281
0, 283
0, 286
0, 295
0, 304
0, 306
0, 311
0, 317
0, 324
0, 332
0, 339
0, 336
0, 343
1, 344
0, 345
0, 347
0, 351
0, 356
0, 361
0, 366
0, 366
0, 366
0, 371
0, 374
1, 375
0, 379
0, 384
0, 388
0, 388
1, 392
0, 391
1, 392
0, 390
0, 398
0, 400
0, 405
1, 406
1, 404
2, 402
1, 408
1, 409
1, 413
0, 417
0, 422
0, 425
0, 424
0, 432
0, 431
0, 436
0, 435
1, 446
1, 451
1, 455
0, 459
2, 459
0, 459
1, 465
0, 466
0, 469
2, 472
0, 473
0, 475
2, 476
0, 477
0, 479
0, 480
0, 478
1, 483
2, 485
2, 482
0, 485
0, 487
0, 485
0, 483
0, 483
1, 483
1, 485
1, 488
1, 488
0, 483
0, 486
0, 478
0, 475
1, 475
0, 478
0, 470
1, 468
1, 473
1, 477
0, 482
0, 485
0, 488
0, 488
0, 488
0, 484
0, 487
1, 489
2, 490
2, 494
2, 503
0, 507
0, 509
0, 515
0, 520
0, 522
0, 518
0, 513
1, 516
0, 516
0, 516
0, 517
0, 522
1, 525
0, 524
1, 523
0, 529
0, 532
0, 528
0, 530
0, 532
0, 533
0, 543
2, 539
1, 536
0, 543
0, 547
1, 549
0, 555
1, 557
1, 561
1, 564
0, 563
1, 564
1, 564
1, 564
2, 565
0, 566
0, 568
0, 572
0, 576
2, 577
1, 585
1, 586
0, 587
1, 587
0, 587
0, 585
0, 586
1, 589
2, 598
0, 598
1, 599
0, 598
1, 598
0, 601
0, 604
1, 605
1, 599
0, 596
1, 596
0, 594
0, 594
